source,source_issue_url,external_issue_id,comicvine_volume_id,series_year,series_title,series_gcd_id,issue_title,issue_number,publisher,cover_date,in_store_date,description,original_cover_url,storage_path
comicvine,https://comicvine.gamespot.com/api/issue/4000-78496/,78496,3634,1986,The G.I. Joe Order of Battle,3184,The Official G.I. Joe Handbook Part 1,1,Marvel,1986-12-31,,"<p>The Order of Battle limited series is a basic handbook with character profiles of each Joe, Cobra, and vehicle found in the comics up to their publication. Issue one covers the G.I.Joes from A - L.</p>",https://comicvine.gamespot.com/a/uploads/original/6/67663/2184012-01.jpg,comicvine/the-g-i-joe-order-of-battle/vol-3634/78496-the-official-g-i-joe-handbook-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-78497/,78497,3634,1987,The G.I. Joe Order of Battle,3184,The Official G.I. Joe Handbook Part 2,2,Marvel,1987-01-31,,"<p>The Order of Battle limited series is a basic handbook with character profiles of each Joe, Cobra, and vehicle found in the comics up to their publication. Issue two covers the G.I.Joes from M - Z as well as a memorial section for individuals who have died.</p>",https://comicvine.gamespot.com/a/uploads/original/6/67663/2184013-02.jpg,comicvine/the-g-i-joe-order-of-battle/vol-3634/78497-the-official-g-i-joe-handbook-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-78498/,78498,3634,1987,The G.I. Joe Order of Battle,3184,The Official G.I. Joe Handbook Part 3: Cobra,3,Marvel,1987-02-28,,"<p>The Order of Battle limited series is a basic handbook with character profiles of each Joe, Cobra, and vehicle found in the comics up to their publication. Issue three covers the Cobra team. It also features a retraction, retconning <a href=""//www.comicvine.com/rocky-balboa/4005-27611/"" data-ref-id=""4005-27611"">Rocky Balboa </a>from the previous issue.</p>",https://comicvine.gamespot.com/a/uploads/original/6/67663/2184014-03.jpg,comicvine/the-g-i-joe-order-of-battle/vol-3634/78498-the-official-g-i-joe-handbook-part-3-cobra.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-78499/,78499,3634,1987,The G.I. Joe Order of Battle,3184,The Official G.I. Joe Handbook Part 4,4,Marvel,1987-05-31,,"<p>The Order of Battle limited series is a basic handbook with character profiles of each Joe, Cobra, and vehicle found in the comics up to their publication. Issue four covers the vehicles used by the G.I.Joe and Cobra teams.</p>",https://comicvine.gamespot.com/a/uploads/original/6/67663/2184015-04.jpg,comicvine/the-g-i-joe-order-of-battle/vol-3634/78499-the-official-g-i-joe-handbook-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171907/,171907,20559,1984,The Transformers,11216,The Transformers; part 1,1,Marvel UK/Panini UK,1984-10-03,,"<p>When <a href=""/optimus-prime/4005-6467/"" data-ref-id=""4005-6467"">Optimus Prime</a>'s ship full of <a href=""/autobots/4060-40489/"" data-ref-id=""4060-40489"">Autobots </a>is attacked by <a href=""/megatron/4005-4103/"" data-ref-id=""4005-4103"">Megatron </a>and the <a href=""/decepticons/4060-40490/"" data-ref-id=""4060-40490"">Decepticons</a>, the spaceship crash-lands on Earth. Several million years later, the robots wake up and continue their fight on this strange new world.</p><p>Reprints Issue <a href=""/the-transformers-the-transformers/4000-57420/"" data-ref-id=""4000-57420""> #1</a> of <a href=""/the-transformers/4050-3370/"" data-ref-id=""4050-3370""> The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961940-1.jpg,comicvine/the-transformers/vol-20559/171907-the-transformers-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171917/,171917,20559,1985,The Transformers,11216,"Man of Iron, Part 2: Kidnapped!",10,Marvel UK/Panini UK,1985-02-01,,<br />,https://comicvine.gamespot.com/a/uploads/original/5/51078/961957-10.jpg,comicvine/the-transformers/vol-20559/171917-man-of-iron-part-2-kidnapped.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172057/,172057,20559,1987,The Transformers,11216,Distant Thunder,100,Marvel UK/Panini UK,1987-02-14,,  ,https://comicvine.gamespot.com/a/uploads/original/11/117127/2955124-100-1.jpg,comicvine/the-transformers/vol-20559/172057-distant-thunder.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172058/,172058,20559,1987,The Transformers,11216,Fallen Angel,101,Marvel UK/Panini UK,1987-03-21,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962410-101.jpg,comicvine/the-transformers/vol-20559/172058-fallen-angel.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172059/,172059,20559,1987,The Transformers,11216,"Resurrection, Part 1",102,Marvel UK/Panini UK,1987-02-28,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962411-102.jpg,comicvine/the-transformers/vol-20559/172059-resurrection-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172060/,172060,20559,1987,The Transformers,11216,"Resurrection, Part 2",103,Marvel UK/Panini UK,1987-03-07,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962412-103.jpg,comicvine/the-transformers/vol-20559/172060-resurrection-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172061/,172061,20559,1987,The Transformers,11216,"Resurrection, Part 3",104,Marvel UK/Panini UK,1987-03-14,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962413-104.jpg,comicvine/the-transformers/vol-20559/172061-resurrection-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172064/,172064,20559,1987,The Transformers,11216,Afterdeath!; part 1,105,Marvel UK/Panini UK,1987-03-21,,"<p>Originally printed in <a data-ref-id=""4000-57443"" href=""/the-transformers-afterdeath/4000-57443/"" slug=""the-transformers-afterdeath"">Transformers #24</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/962416-105.jpg,comicvine/the-transformers/vol-20559/172064-afterdeath-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172065/,172065,20559,1987,The Transformers,11216,Issue 106,106,Marvel UK/Panini UK,1987-03-28,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962417-106.jpg,comicvine/the-transformers/vol-20559/172065-issue-106.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172066/,172066,20559,1987,The Transformers,11216,"Gone but Not Forgotten!, Part 1",107,Marvel UK/Panini UK,1987-04-04,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/962418-107.jpg,comicvine/the-transformers/vol-20559/172066-gone-but-not-forgotten-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172067/,172067,20559,1987,The Transformers,11216,Issue 108,108,Marvel UK/Panini UK,1987-04-11,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962419-108.jpg,comicvine/the-transformers/vol-20559/172067-issue-108.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172068/,172068,20559,1987,The Transformers,11216,Issue 109,109,Marvel UK/Panini UK,1987-04-18,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962420-109.jpg,comicvine/the-transformers/vol-20559/172068-issue-109.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171918/,171918,20559,1985,The Transformers,11216,"Man of Iron, Part 3: You've Got Friends?",11,Marvel UK/Panini UK,1985-02-09,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/961959-11.jpg,comicvine/the-transformers/vol-20559/171918-man-of-iron-part-3-you-ve-got-friends.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172069/,172069,20559,1987,The Transformers,11216,Issue 110,110,Marvel UK/Panini UK,1987-04-25,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962421-110.jpg,comicvine/the-transformers/vol-20559/172069-issue-110.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172070/,172070,20559,1987,The Transformers,11216,Issue 111,111,Marvel UK/Panini UK,1987-05-02,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962422-111.jpg,comicvine/the-transformers/vol-20559/172070-issue-111.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172071/,172071,20559,1987,The Transformers,11216,Issue 112,112,Marvel UK/Panini UK,1987-05-09,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962423-112.jpg,comicvine/the-transformers/vol-20559/172071-issue-112.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123090/,123090,20559,1987,The Transformers,11216,"Wanted: Galvatron - Dead or Alive, Part One",113,Marvel UK/Panini UK,1987-05-16,,<p>Rodimus Prime hires Death's Head to destroy Galvatron</p>,https://comicvine.gamespot.com/a/uploads/original/1/15317/309134-20559-123090-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123090-wanted-galvatron-dead-or-alive-part-one.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123101/,123101,20559,1987,The Transformers,11216,"Wanted: Galvatron - Dead or Alive, Part Two",114,Marvel UK/Panini UK,1987-05-23,,,https://comicvine.gamespot.com/a/uploads/original/1/15317/309206-20559-123101-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123101-wanted-galvatron-dead-or-alive-part-two.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123102/,123102,20559,1987,The Transformers,11216,"Burning Sky, Part One",115,Marvel UK/Panini UK,1987-05-30,,,https://comicvine.gamespot.com/a/uploads/original/1/15317/309209-20559-123102-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123102-burning-sky-part-one.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123103/,123103,20559,1987,The Transformers,11216,"Burning Sky, Part Two",116,Marvel UK/Panini UK,1987-06-06,,,https://comicvine.gamespot.com/a/uploads/original/1/15317/309210-20559-123103-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123103-burning-sky-part-two.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123104/,123104,20559,1987,The Transformers,11216,"Hunters, Part One",117,Marvel UK/Panini UK,1987-06-13,,,https://comicvine.gamespot.com/a/uploads/original/1/15317/309211-20559-123104-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123104-hunters-part-one.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123107/,123107,20559,1987,The Transformers,11216,"Hunters, Part Two",118,Marvel UK/Panini UK,1987-06-20,,,https://comicvine.gamespot.com/a/uploads/original/1/15317/309215-20559-123107-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123107-hunters-part-two.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123109/,123109,20559,1987,The Transformers,11216,"Fire on High!, Part 1",119,Marvel UK/Panini UK,1987-06-27,,  ,https://comicvine.gamespot.com/a/uploads/original/1/15317/309219-20559-123109-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123109-fire-on-high-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171919/,171919,20559,1985,The Transformers,11216,"Man of Iron, Part 4: Battlefield Castle Stansham",12,Marvel UK/Panini UK,1985-02-23,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/961960-12.jpg,comicvine/the-transformers/vol-20559/171919-man-of-iron-part-4-battlefield-castle-stansham.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172072/,172072,20559,1987,The Transformers,11216,"Fire on High!, Part 2",120,Marvel UK/Panini UK,1987-07-04,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/962424-120.jpg,comicvine/the-transformers/vol-20559/172072-fire-on-high-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172073/,172073,20559,1987,The Transformers,11216,Issue 121,121,Marvel UK/Panini UK,1987-07-11,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962425-121.jpg,comicvine/the-transformers/vol-20559/172073-issue-121.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172074/,172074,20559,1987,The Transformers,11216,Issue 122,122,Marvel UK/Panini UK,1987-07-18,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962426-122.jpg,comicvine/the-transformers/vol-20559/172074-issue-122.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172075/,172075,20559,1987,The Transformers,11216,Issue 123,123,Marvel UK/Panini UK,1987-07-25,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962427-123.jpg,comicvine/the-transformers/vol-20559/172075-issue-123.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172076/,172076,20559,1987,The Transformers,11216,Issue 124,124,Marvel UK/Panini UK,1987-08-01,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962428-124.jpg,comicvine/the-transformers/vol-20559/172076-issue-124.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172077/,172077,20559,1987,The Transformers,11216,"Ancient Relics, Part 1",125,Marvel UK/Panini UK,1987-08-08,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962429-125.jpg,comicvine/the-transformers/vol-20559/172077-ancient-relics-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172078/,172078,20559,1987,The Transformers,11216,Issue 126,126,Marvel UK/Panini UK,1987-08-15,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962430-126.jpg,comicvine/the-transformers/vol-20559/172078-issue-126.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172079/,172079,20559,1987,The Transformers,11216,Issue 127,127,Marvel UK/Panini UK,1987-08-22,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962431-127.jpg,comicvine/the-transformers/vol-20559/172079-issue-127.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172080/,172080,20559,1987,The Transformers,11216,"Buster Witwicky and the Car Wash of Doom, Part 1",128,Marvel UK/Panini UK,1987-08-29,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/962432-128.jpg,comicvine/the-transformers/vol-20559/172080-buster-witwicky-and-the-car-wash-of-doom-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172081/,172081,20559,1987,The Transformers,11216,Issue 129,129,Marvel UK/Panini UK,1987-09-05,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962433-129.jpg,comicvine/the-transformers/vol-20559/172081-issue-129.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171920/,171920,20559,1985,The Transformers,11216,"The Enemy Within, Part 1",13,Marvel UK/Panini UK,1985-03-05,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/961962-13.jpg,comicvine/the-transformers/vol-20559/171920-the-enemy-within-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172082/,172082,20559,1987,The Transformers,11216,"Worlds Apart, Part 1 / Ring of Hate, Part 1",130,Marvel UK/Panini UK,1987-09-12,,<p>Reprints Headmasters #1</p>,https://comicvine.gamespot.com/a/uploads/original/5/51078/962435-130.jpg,comicvine/the-transformers/vol-20559/172082-worlds-apart-part-1-ring-of-hate-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172083/,172083,20559,1987,The Transformers,11216,"Worlds Apart, Part 2 / Ring of Hate, Part 2",131,Marvel UK/Panini UK,1987-09-19,,<p>Reprints Headmasters #1</p>,https://comicvine.gamespot.com/a/uploads/original/5/51078/962436-131.jpg,comicvine/the-transformers/vol-20559/172083-worlds-apart-part-2-ring-of-hate-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172084/,172084,20559,1987,The Transformers,11216,"Kup's Story / Ring of Hate, Part 3",132,Marvel UK/Panini UK,1987-09-26,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962437-132.jpg,comicvine/the-transformers/vol-20559/172084-kup-s-story-ring-of-hate-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123151/,123151,20559,1987,The Transformers,11216,"Headhunt, Part 1 / Ring of Hate, Part 4",133,Marvel UK/Panini UK,1987-10-03,,,https://comicvine.gamespot.com/a/uploads/original/1/15317/309320-20559-123151-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123151-headhunt-part-1-ring-of-hate-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123125/,123125,20559,1987,The Transformers,11216,"Headhunt, Part 2 / Broken Glass, Part 1",134,Marvel UK/Panini UK,1987-10-10,,,https://comicvine.gamespot.com/a/uploads/original/1/15317/309237-20559-123125-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123125-headhunt-part-2-broken-glass-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172640/,172640,20559,1987,The Transformers,11216,"Grudge Match, Part 1 / Broken Glass, Part 2",135,Marvel UK/Panini UK,1987-10-17,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968284-135.jpg,comicvine/the-transformers/vol-20559/172640-grudge-match-part-1-broken-glass-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172641/,172641,20559,1987,The Transformers,11216,"Grudge Match, Part 2 / Broken Glass, Part 3",136,Marvel UK/Panini UK,1987-10-24,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968285-136.jpg,comicvine/the-transformers/vol-20559/172641-grudge-match-part-2-broken-glass-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172642/,172642,20559,1987,The Transformers,11216,"Ladies' Night, Part 1 / Broken Glass, Part 4",137,Marvel UK/Panini UK,1987-10-31,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968286-137.jpg,comicvine/the-transformers/vol-20559/172642-ladies-night-part-1-broken-glass-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172643/,172643,20559,1987,The Transformers,11216,"Ladies' Night, Part 2 / Love and Steel, part 1",138,Marvel UK/Panini UK,1987-11-07,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968287-138.jpg,comicvine/the-transformers/vol-20559/172643-ladies-night-part-2-love-and-steel-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172644/,172644,20559,1987,The Transformers,11216,"Love and Steel, part 2",139,Marvel UK/Panini UK,1987-11-14,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968288-139.jpg,comicvine/the-transformers/vol-20559/172644-love-and-steel-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171921/,171921,20559,1985,The Transformers,11216,"The Enemy Within!, Part 2",14,Marvel UK/Panini UK,1985-03-23,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/961963-14.jpg,comicvine/the-transformers/vol-20559/171921-the-enemy-within-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172645/,172645,20559,1987,The Transformers,11216,"Love and Steel, part 3",140,Marvel UK/Panini UK,1987-11-21,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968289-140.jpg,comicvine/the-transformers/vol-20559/172645-love-and-steel-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-225693/,225693,20559,1987,The Transformers,11216,"Child's Play, part 1 / Love and Steel, part 4",141,Marvel UK/Panini UK,1987-11-28,,<br/>,https://comicvine.gamespot.com/a/uploads/original/7/71814/1307495-transformers__uk__141_c01.jpg,comicvine/the-transformers/vol-20559/225693-child-s-play-part-1-love-and-steel-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-225822/,225822,20559,1987,The Transformers,11216,"Child's Play, part 2 / Brothers in Armour, part 1",142,Marvel UK/Panini UK,1987-12-05,,,https://comicvine.gamespot.com/a/uploads/original/7/71814/1308309-142.jpg,comicvine/the-transformers/vol-20559/225822-child-s-play-part-2-brothers-in-armour-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172646/,172646,20559,1987,The Transformers,11216,"Spacehikers, part 1 / Brothers in Armour, part 2",143,Marvel UK/Panini UK,1987-12-12,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968290-143.jpg,comicvine/the-transformers/vol-20559/172646-spacehikers-part-1-brothers-in-armour-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172647/,172647,20559,1987,The Transformers,11216,"Spacehikers, part 2 / Brothers in Armour, part 3",144,Marvel UK/Panini UK,1987-12-19,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968291-144.jpg,comicvine/the-transformers/vol-20559/172647-spacehikers-part-2-brothers-in-armour-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172648/,172648,20559,1987,The Transformers,11216,"Stargazing / Brothers in Armour, part 4",145,Marvel UK/Panini UK,1987-12-26,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968292-145.jpg,comicvine/the-transformers/vol-20559/172648-stargazing-brothers-in-armour-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123317/,123317,20559,1988,The Transformers,11216,The Legacy of Unicron! Part 1,146,Marvel UK/Panini UK,1988-01-02,,,https://comicvine.gamespot.com/a/uploads/original/1/15317/311417-20559-123317-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123317-the-legacy-of-unicron-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123651/,123651,20559,1988,The Transformers,11216,The Legacy of Unicron! Part 2,147,Marvel UK/Panini UK,1988-01-09,,,https://comicvine.gamespot.com/a/uploads/original/1/15317/315128-20559-123651-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123651-the-legacy-of-unicron-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123652/,123652,20559,1988,The Transformers,11216,The Legacy of Unicron! Part 3,148,Marvel UK/Panini UK,1988-01-16,,,https://comicvine.gamespot.com/a/uploads/original/1/15317/315135-20559-123652-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123652-the-legacy-of-unicron-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123654/,123654,20559,1988,The Transformers,11216,The Legacy of Unicron! Part 4,149,Marvel UK/Panini UK,1988-01-23,,,https://comicvine.gamespot.com/a/uploads/original/1/15317/315140-20559-123654-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123654-the-legacy-of-unicron-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171922/,171922,20559,1985,The Transformers,11216,"The Enemy Within!, Part 3",15,Marvel UK/Panini UK,1985-04-08,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/961965-15.jpg,comicvine/the-transformers/vol-20559/171922-the-enemy-within-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123660/,123660,20559,1988,The Transformers,11216,The Legacy of Unicron! Part 5,150,Marvel UK/Panini UK,1988-01-30,,  ,https://comicvine.gamespot.com/a/uploads/original/1/15317/315144-20559-123660-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123660-the-legacy-of-unicron-part-5.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123663/,123663,20559,1988,The Transformers,11216,The Legacy of Unicron! Part 6,151,Marvel UK/Panini UK,1988-02-06,,<p>The final battle approaches as Rodimus Prime and the Autobots lead a last ditch battle against Unicron on The Planet of Junk. Can Wreck-Gar save his people in time? And what role will Death's Head play in all of this? Don't miss the shocking conclusion to 'The Legacy of Unicron.'</p>,https://comicvine.gamespot.com/a/uploads/original/1/15317/315154-20559-123663-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123663-the-legacy-of-unicron-part-6.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172649/,172649,20559,1988,The Transformers,11216,"Enemy Action!, Part 1",152,Marvel UK/Panini UK,1988-02-13,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968297-152.jpg,comicvine/the-transformers/vol-20559/172649-enemy-action-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172650/,172650,20559,1988,The Transformers,11216,"Enemy Action!, Part 2: Slaughter",153,Marvel UK/Panini UK,1988-02-20,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/968298-153.jpg,comicvine/the-transformers/vol-20559/172650-enemy-action-part-2-slaughter.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172651/,172651,20559,1988,The Transformers,11216,Issue 154,154,Marvel UK/Panini UK,1988-02-27,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968299-154.jpg,comicvine/the-transformers/vol-20559/172651-issue-154.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172652/,172652,20559,1988,The Transformers,11216,Issue 155,155,Marvel UK/Panini UK,1988-03-05,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968301-155.jpg,comicvine/the-transformers/vol-20559/172652-issue-155.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172653/,172653,20559,1988,The Transformers,11216,Issue 156,156,Marvel UK/Panini UK,1988-03-12,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968303-156.jpg,comicvine/the-transformers/vol-20559/172653-issue-156.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172654/,172654,20559,1988,The Transformers,11216,Issue 157,157,Marvel UK/Panini UK,1988-03-19,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968304-157.jpg,comicvine/the-transformers/vol-20559/172654-issue-157.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172655/,172655,20559,1988,The Transformers,11216,Issue 158,158,Marvel UK/Panini UK,1988-03-26,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968305-158.jpg,comicvine/the-transformers/vol-20559/172655-issue-158.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172656/,172656,20559,1988,The Transformers,11216,Issue 159,159,Marvel UK/Panini UK,1988-04-02,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968306-159.jpg,comicvine/the-transformers/vol-20559/172656-issue-159.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171923/,171923,20559,1985,The Transformers,11216,"The Enemy Within!, Part 4",16,Marvel UK/Panini UK,1985-04-20,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/961966-16.jpg,comicvine/the-transformers/vol-20559/171923-the-enemy-within-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172657/,172657,20559,1988,The Transformers,11216,"Salvage!, Part 1",160,Marvel UK/Panini UK,1988-04-09,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968307-160.jpg,comicvine/the-transformers/vol-20559/172657-salvage-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172658/,172658,20559,1988,The Transformers,11216,"Salvage!, Part 2",161,Marvel UK/Panini UK,1988-04-16,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968308-161.jpg,comicvine/the-transformers/vol-20559/172658-salvage-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172659/,172659,20559,1988,The Transformers,11216,"Pretender to the Throne, Part 1",162,Marvel UK/Panini UK,1988-04-23,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968309-162.jpg,comicvine/the-transformers/vol-20559/172659-pretender-to-the-throne-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-123668/,123668,20559,1988,The Transformers,11216,"Pretender to the Throne, Part 2",163,Marvel UK/Panini UK,1988-04-30,,,https://comicvine.gamespot.com/a/uploads/original/1/15317/315162-20559-123668-1-transformers-uk-ver.jpg,comicvine/the-transformers/vol-20559/123668-pretender-to-the-throne-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172660/,172660,20559,1988,The Transformers,11216,"City of Fear, Part 1",164,Marvel UK/Panini UK,1988-05-07,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968351-164.jpg,comicvine/the-transformers/vol-20559/172660-city-of-fear-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172661/,172661,20559,1988,The Transformers,11216,"City of Fear, Part 2",165,Marvel UK/Panini UK,1988-05-14,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968353-165.jpg,comicvine/the-transformers/vol-20559/172661-city-of-fear-part-2.jpg
